t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437,t438,t439,t440,t441,t442,t443,t444,t445,t446,t447,t448,t449,t450,t451,t452,t453,t454,t455,t456,t457,t458,t459,t460,t461,t462,t463,t464,t465,t466,t467,t468,t469,t470,t471,t472,t473,t474,t475,t476,t477,t478,t479,t480,t481,t482,t483,t484,t485,t486,t487,t488,t489,t490,t491,t492,t493,t494,t495,t496,t497,t498,t499,t500,t501,t502,t503,t504,t505,t506,t507,t508,t509,t510,t511,t512,t513,t514,t515,t516,t517,t518,t519,t520,t521,t522,t523,t524,t525,t526,t527,t528,t529,t530,t531,t532,t533,t534,t535,t536,t537,t538,t539,t540,t541,t542,t543,t544,t545,t546,t547,t548,t549,t550,t551,t552,t553,t554,t555,t556,t557,t558,t559,t560,t561,t562,t563,t564,t565,t566,t567,t568,t569,t570,t571,t572,t573,t574,t575,t576,t577,t578,t579,t580,t581,t582,t583,t584,t585,t586,t587,t588,t589,t590,t591,t592,t593,t594,t595,t596,t597,t598,t599,t600,t601,t602,t603,t604,t605,t606,t607,t608,t609,t610,t611,t612,t613,t614,t615,t616,t617,t618,t619,t620,t621,t622,t623,t624,t625,t626,t627,t628,t629,t630,t631,t632,t633,t634,t635,t636,t637,t638,t639,t640,t641,t642,t643,t644,t645,t646,t647,t648,t649,t650,t651,t652,t653,t654,t655,t656,t657,t658,t659,t660,t661,t662,t663,t664,t665,t666,t667,t668,t669,t670,t671,t672,t673,t674,t675,t676,t677,t678,t679,t680,t681,t682,t683,t684,t685,t686,t687,t688,t689,t690,t691,t692,t693,t694,t695,t696,t697,t698,t699,t700,t701,t702,t703,t704,t705,t706,t707,t708,t709,t710,t711,t712,t713,t714,t715,t716,t717,t718,t719,t720,t721,t722,t723,t724,t725,t726,t727,t728,t729,t730,t731,t732,t733,t734,t735,t736,t737,t738,t739,t740,t741,t742,t743,t744,t745,t746,t747,t748,t749,t750,t751,t752,t753,t754,t755,t756,t757,t758,t759,t760,t761,t762,t763,t764,t765,t766,t767,t768,t769,t770,t771,t772,t773,t774,t775,t776,t777,t778,t779,t780,t781,t782,t783,t784,t785,t786,t787,t788,t789,t790,t791,t792,t793,t794,t795,t796,t797,t798,t799,t800,t801,t802,t803,t804,t805,t806,t807,t808,t809,t810,t811,t812,t813,t814,t815,t816,t817,t818,t819,t820,t821,t822,t823,t824,t825,t826,t827,t828,t829,t830,t831,t832,t833,t834,t835,t836,t837,t838,t839,t840,t841,t842,t843,t844,t845,t846,t847,t848,t849,t850,t851,t852,t853,t854,t855,t856,t857,t858,t859,t860,t861,t862,t863,t864,t865,t866,t867,t868,t869,t870,t871,t872,t873,t874,t875,t876,t877,t878,t879,t880,t881,t882,t883,t884,t885,t886,t887,t888,t889,t890,t891,t892,t893,t894,t895,t896,t897,t898,t899,t900,t901,t902,t903,t904,t905,t906,t907,t908,t909,t910,t911,t912,t913,t914,t915,t916,t917,t918,t919,t920,t921,t922,t923,t924,t925,t926,t927,t928,t929,t930,t931,t932,t933,t934,t935,t936,t937,t938,t939,t940,t941,t942,t943,t944,t945,t946,t947,t948,t949,t950,t951,t952,t953,t954,t955,t956,t957,t958,t959,t960,t961,t962,t963,t964,t965,t966,t967,t968,t969,t970,t971,t972,t973,t974,t975,t976,t977,t978,t979,t980,t981,t982,t983,t984,t985,t986,t987,t988,t989,t990,t991,t992,t993,t994,t995,t996,t997,t998,t999,t1000,t1001,t1002,t1003,t1004,t1005,t1006,t1007,t1008,t1009,t1010,t1011,t1012,t1013,t1014,t1015,t1016,t1017,t1018,t1019,t1020,t1021,t1022,t1023,t1024,t1025,t1026,t1027,t1028,t1029,t1030,t1031,t1032,t1033,t1034,t1035,t1036,t1037,t1038,t1039,t1040,t1041,t1042,t1043,t1044,t1045,t1046,t1047,t1048,t1049,t1050,t1051,t1052,t1053,t1054,t1055,t1056,t1057,t1058,t1059,t1060,t1061,t1062,t1063,t1064,t1065,t1066,t1067,t1068,t1069,t1070,t1071,t1072,t1073,t1074,t1075,t1076,t1077,t1078,t1079,t1080,t1081,t1082,t1083,t1084,t1085,t1086,t1087,t1088,t1089,t1090,t1091,t1092,t1093,t1094,t1095,t1096,t1097,t1098,t1099,t1100,t1101,t1102,t1103,t1104,t1105,t1106,t1107,t1108,t1109,t1110,t1111,t1112,t1113,t1114,t1115,t1116,t1117,t1118,t1119,t1120,t1121,t1122,t1123,t1124,t1125,t1126,t1127,t1128,t1129,t1130,t1131,t1132,t1133,t1134,t1135,t1136,t1137,t1138,t1139,t1140,t1141,t1142,t1143,t1144,t1145,t1146,t1147,t1148,t1149,t1150,t1151,t1152,t1153,t1154,t1155,t1156,t1157,t1158,t1159,t1160,t1161,t1162,t1163,t1164,t1165,t1166,t1167,t1168,t1169,t1170,t1171,t1172,t1173,t1174,t1175,t1176,t1177,t1178,t1179,t1180,t1181,t1182,t1183,t1184,t1185,t1186,t1187,t1188,t1189,t1190,t1191,t1192,t1193,t1194,t1195,t1196,t1197,t1198,t1199,t1200,t1201,t1202,t1203,t1204,t1205,t1206,t1207,t1208,t1209,t1210,t1211,t1212,t1213,t1214,t1215,t1216,t1217,t1218,t1219,t1220,t1221,t1222,t1223,t1224,t1225,t1226,t1227,t1228,t1229,t1230,t1231,t1232,t1233,t1234,t1235,t1236,t1237,t1238,t1239,t1240,t1241,t1242,t1243,t1244,t1245,t1246,t1247,t1248,t1249,t1250,t1251,t1252,t1253,t1254,t1255,t1256,t1257,t1258,t1259,t1260,t1261,t1262,t1263,t1264,t1265,t1266,t1267,t1268,t1269,t1270,t1271,t1272,t1273,t1274,t1275,t1276,t1277,t1278,t1279,t1280,t1281,t1282,t1283,t1284,t1285,t1286,t1287,t1288,t1289,t1290,t1291,t1292,t1293,t1294,t1295,t1296,t1297,t1298,t1299,t1300,t1301,t1302,t1303,t1304,t1305,t1306,t1307,t1308,t1309,t1310,t1311,t1312,t1313,t1314,t1315,t1316,t1317,t1318,t1319,t1320,t1321,t1322,t1323,t1324,t1325,t1326,t1327,t1328,t1329,t1330,t1331,t1332,t1333,t1334,t1335,t1336,t1337,t1338,t1339,t1340,t1341,t1342,t1343,t1344,t1345,t1346,t1347,t1348,t1349,t1350,t1351,t1352,t1353,t1354,t1355,t1356,t1357,t1358,t1359,t1360,t1361,t1362,t1363,t1364,t1365,t1366,t1367,t1368,t1369,t1370,t1371,t1372,t1373,t1374,t1375,t1376,t1377,t1378,t1379,t1380,t1381,t1382,t1383,t1384,t1385,t1386,t1387,t1388,t1389,t1390,t1391,t1392,t1393,t1394,t1395,t1396,t1397,t1398,t1399,t1400,t1401,t1402,t1403,t1404,t1405,t1406,t1407,t1408,t1409,t1410,t1411,t1412,t1413,t1414,t1415,t1416,t1417,t1418,t1419,t1420,t1421,t1422,t1423,t1424,t1425,t1426,t1427,t1428,t1429,t1430,t1431,t1432,t1433,t1434,t1435,t1436,t1437,t1438,t1439
0,120,120,0,180,360,360,180,120,360,1200,2100,1860,2520,3300,4140,5040,5340,6240,7140,6960,6960,7080,7740,8520,8400,8340,9060,9720,10620,10380,10860,11700,11520,11580,11640,12300,12240,12360,13020,13200,13680,13800,13860,14340,15060,15480,15480,15480,16260,16200,17040,17640,18120,18840,18600,19500,19680,19380,19980,20760,21180,21000,21120,21960,21900,22200,21960,22200,22500,23100,23460,24240,24000,24000,24420,24600,24960,25380,25980,26520,26280,26220,27000,27720,28200,28320,28620,29460,30000,30180,30900,31140,31980,32700,33060,33840,34080,34020,33900,34560,34740,35280,35340,35220,34920,34680,34740,34860,34800,34680,34860,35100,35100,34920,35520,35700,36000,36660,37200,37080,37620,37740,38640,39300,39420,39660,39660,39780,40560,40320,40440,40800,41040,41460,41340,41640,41520,42360,43020,43080,42900,43620,44160,45000,45780,45780,45720,46560,47400,48120,48900,49320,49920,49740,50280,51120,51900,52380,52800,52500,53220,53880,54120,54960,55200,55560,55380,55080,55320,55200,54960,55080,55680,56040,56400,56580,57240,57180,58080,58140,58140,58980,59700,59640,60540,61320,62100,62520,62940,62880,63540,64260,64260,64020,64380,64380,65040,65640,65580,65580,65460,65520,65280,65940,66840,67560,68340,68460,68400,68340,68160,67860,68700,68760,69120,69660,70020,69720,69540,69660,69960,69840,69720,69420,70080,69900,70440,70860,71520,72300,72300,73080,73980,73860,74640,74760,75360,76200,77040,77700,78600,79500,79980,80820,80520,81180,81180,81360,81300,82200,83100,83220,83100,82980,82800,83400,83280,83940,83760,84300,84540,84840,85140,85260,85860,86280,86040,86460,86520,86880,87120,87240,87420,88020,87780,87720,88260,88680,89160,89160,89940,90120,89820,90600,90900,90840,91380,91500,91860,92280,92880,93000,92700,92640,92520,92580,93360,93780,93540,93720,93480,93420,93240,93480,93960,94380,94620,94800,95280,95220,95700,96180,96600,96960,97200,97080,97980,98460,98580,98640,99360,99780,100020,100920,101580,101940,102000,102600,103140,103800,104220,104160,104100,104040,104700,105000,105120,105000,105600,105900,105600,105600,105960,105660,105480,106200,105900,106500,106800,106860,107700,107820,108420,109140,110040,109860,109980,110760,111120,111720,111600,111420,111600,112380,112080,111960,112320,113040,113760,114480,115020,114720,115380,116100,116160,115920,116220,116160,116160,116400,117240,117840,118500,118560,118320,118740,119100,119880,120120,119820,120000,120540,120780,120480,120480,121320,122100,121800,122520,123240,124140,124080,124980,125580,125880,126360,126120,126660,127260,127380,127980,128640,128520,128460,128160,128160,128340,128640,129240,129720,130620,130680,130500,130860,131460,132000,132660,133020,133020,133080,133140,132840,132540,132360,132480,133380,133980,134580,134760,135060,135600,135600,135900,135660,136560,137220,137160,137640,137880,138000,137820,138660,139080,138840,139440,139560,140280,140880,140940,140880,141420,141480,142200,142020,142860,142980,143700,144480,145080,145740,145560,146400,146520,147240,147420,147120,147120,147420,147900,147720,148500,149100,148920,148860,148680,149160,149940,150300,151140,151080,151440,151380,152220,152760,152880,153240,153120,153600,153960,154320,154620,154800,155040,155460,155580,155760,155520,156240,156660,156720,157440,157620,158520,158820,159360,160260,160800,160860,161220,162000,161700,162600,162780,163080,163080,163260,163200,163380,163320,163620,163320,163920,164820,165720,165720,165960,165720,166560,166860,166560,167400,167520,167400,167220,167520,167220,167400,168120,168900,168780,168720,169560,170340,170040,170100,170220,169920,169620,170220,170100,170940,171780,172500,172860,173100,173520,173880,174360,174060,174960,175380,175380,175200,175500,175620,175920,176580,177480,177540,177360,178080,178800,179100,179520,179880,180360,180600,180660,181020,181440,182220,182880,183480,184380,184380,184860,185460,186060,186600,187080,186840,187740,188040,188100,188100,188580,188580,188280,188220,189000,189720,190620,191280,191520,191460,191940,192180,192720,193500,193200,193020,192720,192720,193620,193380,194220,194880,194640,194520,195360,195900,196320,197220,197640,198120,198720,198600,198960,198660,199080,198960,199380,200280,200880,200640,200520,201000,201480,201240,201900,201720,202380,202140,202320,203100,203280,203400,203460,203760,204180,204420,204780,205560,205740,205680,205860,206340,206340,206400,206820,206760,207360,208260,208380,208440,209100,209580,209340,209820,209760,209880,210780,210480,210480,210540,210780,210540,211200,211740,212160,212520,213360,213540,214440,214140,214560,215340,216240,216180,216420,217140,216900,217740,217920,218100,218160,218460,219180,220080,220500,220980,221340,222060,221940,222360,223200,224100,224280,225000,225900,225840,226560,227460,228360,228180,228600,228900,228900,229440,229560,229500,229800,230520,230280,230520,230760,230940,231300,231120,231000,231600,231480,231660,231480,231840,232080,232800,233160,233520,234120,234300,235140,234840,235080,234780,235200,235980,236640,237420,237660,237840,237960,237720,238500,239220,239640,239760,240480,241320,242040,242760,242520,242880,243120,243300,243060,243780,244320,245100,244860,245220,245640,246420,247320,248040,248340,248460,248460,248460,248820,249000,249120,249840,250320,250740,251100,251280,251280,251160,251700,252180,252840,253260,253620,253320,253680,254280,255180,255780,255780,256200,256560,256320,256860,257520,257400,257520,257820,258600,258300,258720,259320,259800,260220,260880,261600,261600,261480,262260,262140,262440,262500,262500,263400,263580,263580,263580,264240,264000,264600,264480,264780,265500,265200,265920,265920,266400,266760,266520,267000,267600,267900,267840,268320,268200,268020,268920,269340,269340,270000,270420,271260,271680,271560,271560,271680,271800,271560,272160,272820,272700,272940,272880,273300,273360,274200,275040,275100,275520,275940,275940,276540,276600,276480,276660,276900,276780,277440,277200,277860,277680,278400,278580,278520,278460,279060,278760,279000,278760,279360,279420,279660,279420,279600,280140,280380,280860,281700,281760,281880,281760,281460,282240,282840,283620,284460,284880,285540,286140,286140,286020,285780,286320,286140,286980,287280,287220,287760,288240,288120,288300,288360,288060,288300,289140,289200,289020,289020,289680,290160,290640,290760,290940,291840,292320,293160,293220,293640,293880,294060,294780,294780,295500,295980,295800,295680,295980,296040,296220,296280,296820,296580,297180,297960,298200,298080,298080,297840,298080,297780,297960,298440,299220,299340,299040,299940,299820,299940,300720,300960,300660,300960,301500,302400,303000,303300,303720,304380,304740,305400,306120,306720,307020,307740,307680,307620,307860,307800,308220,308700,308520,308280,308520,309060,309300,309420,309840,310740,310620,311460,311520,312120,312300,312960,312840,313620,314460,314940,315720,315600,315780,315840,315660,315480,315900,316800,317400,317700,317760,318660,319200,319620,319500,319200,319500,319620,320340,320760,320520,320880,320640,321180,321720,321420,322080,322620,323100,323100,323520,323820,324420,325200,325920,326580,326340,326820,327480,327600,327660,327960,328560,328740,329040,329520,329760,330660,330660,330960,330720,331320,331260,332100,332880,333780,333720,333960,334500,334680,334680,335280,335220,335760,335580,335340,335760,335640,335700,336000,336060,336120,337020,337200,337740,337680,338400,339120,340020,340260,340380,340380,340560,340860,341580,341640,342240,342120,342840,342840,342720,343500,343920,344040,343860,343980,344340,344880,344640,344460,344160,344520,344460,344520,344520,345000,345000,345720,345960,345900,346020,345900,345840,346140,346980,347160,347760,348420,348300,348300,348600,348780,348900,349500,350220,350040,350220,350700,351000,351480,352380,352440,352560,352620,352380,353100,353520,353340,353880,354120,354060,353820,353820,354300,354600,354420,354960,355320,356160,356640,357120,356880,357480,358140,358920,358740,359580,359340,359760,360180,360600,361440,361320,361740,362220,361920,362400,362820,363240,363180,363480,364080,364920,365100,364980,364800,365580,366360,366180,366180,366060,366420,366840,367500,367740,368460,369180,369900,369720,370140,370680,371160,371220,371280,372120,372420,372240,372180,372000,372240,372780,372960,373320,373620,373500,374340,375120,376020,375960,376620,376560,377460,377700,377460,377940,378780,379560,379620,380160,381060,380940,381300,381600,381960,382140,382320,382740,383340,383280,384060,384120,384540,385020,385620,386400,386880,387300,388080,388140,387840,388020,387840,388680,389400,389580,390420,390540,391080,391620,391860,392160,392700,392580,392640,392340,392280,393000,393480,393960,394200,394980,394920,395760,396240,396480,396420,396840,396960,397680,397920,398040,397980,397800,398640,399060,399300,400080,400500,400200,400380,400440,400260,400320,401160,401100,401580,401520,402300,402180,403080,403680,404460,404460,404220,404640,404520,404580,405180,404940,405120,405900,406800,407400,407400,407160,407520,407880,408600,408840,409020,409800,410520,410700,410460,411120,410820,411660,411360,411600,412500,413100,413160,413040,412920,413760,413940,413760,414600,414300,414000,414840,415680,415560,415380,415200,415920,416460,417360,417900,418200,418440,418920,419160,419940,419640,419520,420360,420060,419880,420180,420360,420720,421140,421740,422520,422580,422640,422580,422940,423000,423240,423840,424440,424200,424860,425280,424980,425520,426300,427080,426780,426960,427260,427260,427620,428340,428700,429300,429660,430020,430680,430800,430800,430620,431160,432000,431700,431400,431460,431520,432120,431880,431880,431580,432180,431940,432120,432900,432720,433140,433440,434100,434640,435000,435540,435600,435360,435840,435540,436320,436200,436560,437460,437940,438060,438900,439620,439500,439260,439320,439200
360,180,1080,1920,2280,2460,2400,2880,2580,2460,2580,2280,2760,3240,3780,3660,4140,4200,5040,4980,5520,6120,6360,6240,6420,6300,6720,6780,6480,6540,7140,7260,7200,7920,8460,9300,10140,10920,10740,10740,10740,10500,11280,12120,12360,12060,12480,13080,13380,13560,13920,14460,15360,15300,16080,15840,16260,16440,16860,17400,17220,17820,17820,17760,17700,18240,19020,18780,18600,18720,19560,19380,19680,19380,19080,19080,19380,20280,21060,21960,22800,23100,23100,23100,22920,23040,22800,22920,23220,23640,24180,24060,24240,24960,24780,24600,25320,25020,24780,25260,25500,25860,25680,26040,26940,27420,27120,27060,27780,27660,27960,28680,28740,29460,30000,30180,30960,31380,31260,31560,31440,32340,32280,32760,33540,33360,33900,33780,33600,33720,33840,33600,33540,33480,33840,33540,33960,34560,34980,35340,35160,35760,35580,35460,35700,35640,36540,36960,36780,37260,37740,38340,38220,38700,39060,39900,39720,40140,40380,40560,40680,41340,41400,42000,42540,43260,43320,43620,44340,44640,44340,44400,44160,44400,44580,44580,44340,44640,45240,45540,45780,45540,45960,46440,46500,47040,46920,46980,46920,47100,47400,48300,48180,47940,48660,48540,48780,49620,50160,50700,50880,51120,51240,52020,51900,52800,52620,52380,52440,52260,52860,52620,52380,53160,52860,52920,52620,52680,52920,53580,53700,54360,54420,54480,54540,54300,54240,54120,54540,54420,55320,55680,55740,56580,56340,56940,57660,58440,58260,58080,58020,57900,58380,58800,59280,59100,59340,59280,58980,58920,59280,59100,59580,60300,60420,60480,60780,61560,61620,62520,62820,62760,62580,62760,63480,63180,64020,63840,63540,63600,63300,63720,63960,64740,64500,64800,65640,65460,66120,66840,67140,67680,67800,67800,68580,69300,70140,70980,71280,71880,72780,73320,73080,73620,73440,73440,74100,74880,74820,74760,74520,75240,75240,75540,75960,76260,76560,76260,76440,76620,77220,77220,77880,77820,78660,79020,79260,79020,79800,80340,80820,80760,80880,81120,81360,81780,82020,82800,82860,82620,83400,84120,83940,84180,84600,84780,85380,86160,85860,85860,85740,85980,85980,86400,87180,87120,87960,88800,89460,89700,90540,91020,91320,91140,91680,91380,91380,91260,91080,91560,92340,93120,93840,94140,94020,93840,93540,93600,93360,94020,94020,94380,94380,95220,95580,96300,96960,96720,97200,97920,98460,98400,98940,98700,99300,100200,100860,100980,101880,101700,101700,101700,101700,102000,102600,103260,103080,102900,103380,104040,104340,105240,105720,105660,105840,106080,106560,107280,107760,108120,108960,109560,109800,109680,109740,109920,109920,110400,110880,110820,110520,110340,110760,110520,110940,111120,110940,110940,111720,111600,112500,112200,112200,112560,112260,112680,112860,113520,113280,114120,114000,114060,114660,115440,115320,115620,115680,115860,116220,116100,116340,117180,116880,116880,117780,117840,117600,118140,118680,118620,118860,119040,119280,119340,119340,119520,119220,119100,119340,120120,120360,120240,120480,120720,120960,120900,120780,121380,122160,122280,122520,122640,123060,123360,123060,123900,123780,124620,124560,125160,125340,125040,125580,126360,126420,126540,126780,127380,127260,127260,127260,127500,127860,128100,128040,128880,128940,129660,129840,130080,130560,130800,131460,132360,132360,132060,132300,133200,133140,132900,133680,134520,134460,135300,135120,135480,135420,135840,136260,136320,137160,137700,137520,137340,137700,137640,138180,138720,139380,139620,140220,140280,140400,140640,140640,141000,140940,141000,141180,141780,141540,142260,143040,143700,143400,144060,144300,144720,145080,145140,145500,146220,146940,147600,147660,148440,148860,149100,148980,149580,150120,150180,150600,150600,150720,150960,151440,152100,152100,152880,153660,153600,153840,153600,154080,154020,153840,154740,155520,155280,155340,155580,155520,155520,156360,156720,156780,156540,157380,157440,157200,157500,157620,157500,158280,158280,157980,158760,158820,159420,159780,160560,161340,161820,162240,161940,161880,161760,161580,162240,162180,163080,163680,164520,164400,164460,164580,165240,165060,165000,165420,166080,166260,166740,167400,167520,168180,168540,168480,168660,169560,169620,170400,170760,171240,171420,171960,172320,172560,172920,172860,173640,173700,174540,174900,175740,175500,176280,177120,177300,177300,177180,177780,178560,179160,179640,180360,181080,181860,182280,182640,183420,183300,183780,184380,184440,184260,184440,185220,185520,186180,186240,186180,187080,186900,187560,187320,187860,187860,188040,187980,187800,187860,188160,188400,189180,189420,189120,189300,189960,190740,191400,192120,192000,192060,192900,193560,193560,193440,194040,193980,194760,195660,196020,196800,196740,197220,197340,198120,198960,199500,200400,200760,201480,202260,203100,203520,203400,203820,204240,204600,204480,204240,204960,205260,205020,205500,205620,206220,206040,206460,206700,206760,206940,206940,207180,207300,208080,208980,209340,209340,210180,211020,211020,211260,212040,212700,213420,213960,213960,214680,215460,215520,215820,216240,216180,216240,216600,216600,217380,218160,218520,219180,219120,219240,220080,220800,220560,221160,221820,221580,221400,221460,222000,221880,222360,222960,223260,223920,224100,223920,224580,224400,224280,224940,225360,225120,225480,225480,225660,225540,225840,225780,226200,226320,226680,226920,227220,226980,227220,226920,227400,227160,227400,227460,227580,228120,227940,228660,228360,228540,228420,228780,228900,229260,229920,230580,230880,230820,230640,231300,231540,232140,232680,232920,233520,233820,233580,233820,233580,233400,233100,233760,233640,233520,233520,233460,233220,234120,234300,234420,234540,235260,235980,235680,235500,235440,235380,235500,235920,235980,235800,235620,236220,236100,235980,236280,236580,236460,236700,237120,237780,237840,237720,238200,238800,238620,238380,238320,238980,238980,239040,239160,239820,240300,240060,240540,241380,241500,241740,241500,241500,241500,242040,242340,242160,242220,242640,243420,244200,244080,244140,244800,245220,245100,244980,244680,245340,245220,245700,246420,246540,246600,247260,247080,247560,248460,248640,248520,248460,248700,249000,249780,250440,251220,251640,252240,252420,252900,253320,253980,254100,254940,255540,256320,257040,257220,257700,258480,258960,259260,259320,259620,259800,260640,261060,261900,262500,263220,263700,264060,264600,265080,265380,266160,265980,266640,266760,266940,266640,267060,267480,268200,269040,268800,268920,268920,269340,269220,269640,269940,270540,271080,271920,272640,273300,274080,273900,274620,274320,274740,275400,275280,275820,276300,276120,276540,276900,276960,276780,277080,277920,278040,278040,278160,278040,278700,278640,278880,279780,279900,280440,280740,280500,281220,281100,281340,281640,281520,282120,282000,281940,282600,283440,283800,283620,284040,284700,284940,285360,285780,285720,286620,286560,287100,287520,287400,287820,287520,287400,287400,288180,288420,289200,289740,290340,291060,291360,291060,291120,291900,292080,292140,291900,291660,291660,292560,293460,293400,293460,293160,293940,293820,293820,294420,294960,295380,295080,294900,295440,295200,295080,294780,295260,295440,295920,295980,296220,296640,296520,296640,297120,297540,298440,298320,298920,298980,298860,298620,299100,299640,299820,300180,300960,301800,302700,303240,303120,303240,303780,304380,304560,305100,304920,305400,305100,305400,305280,305520,305700,305520,306060,306000,306600,306900,306960,306960,307440,307260,307260,307860,307620,307620,307500,307740,308160,308460,308280,308100,307800,307740,308100,307800,308220,308700,309480,310260,310860,310920,310620,311160,312060,312960,313320,313380,313440,313140,312900,312600,313320,313140,313440,314220,314940,315060,315180,315600,316440,316380,316740,317280,317880,318060,318540,319200,319320,319080,319440,319800,320640,321000,320760,321540,321660,322260,321960,322560,322800,323640,323400,323880,324360,324660,325260,325560,326280,326040,326100,325800,325620,326340,326040,326100,325920,325740,325440,325380,325680,325980,326220,327000,326700,327420,327840,327540,327660,328080,328920,329580,329760,329940,329820,330060,330240,330120,330360,331260,331440,332160,332700,332520,333060,332760,333000,332760,332580,332460,332700,333300,333480,333240,333420,334140,334620,334680,335280,335160,335520,335760,335580,336180,337020,337080,336840,336900,336960,337140,337260,337260,337380,338220,337980,338580,339120,338820,338580,339000,339780,340440,340860,340800,341340,341580,342120,341820,342060,341940,342720,343380,343200,342900,343680,343740,344340,344520,344220,343980,344520,344280,344640,344340,344820,345480,346140,346080,345840,345960,345720,345420,345180,345180,345120,345060,345240,345480,346260,346080,346860,346980,346680,347520,347700,348480,348540,349320,349860,349620,349320,349020,349200,350040,350340,350940,350700,350460,350700,351240,351060,351480,351900,352380,353220,354000,354420,355140,355920,356700,357120,357300,357240,356940,356640,356460,357300,357360,358020,357780,358260,358740,358680,358680,359400,359340,359160,358860,359160,359760,360660,360900,360720,360840,360840,360840,360840,361620,362340,362580,363420,363300,363960,364320,365100,365700,365700,366420,366300,366660,366720,366840,366840,366600,366720,367500,368040,368160,368580,369180,369600,370260,370740,371460,371400,372000,372660,373560,373860,374460,374220,374640,374520,374820,374580,375240,375960,376260,376920,376740,376740,376620,376380,376860,377040,377280,378060,378240,378120,378180,378300,378180,378300,378900,378900,379740,380580,380760,381660,381540,381840,382560,382320,382560,382500,382260,382020,381960,381720,382500,382680,383220,383640,384360,384060,384840,385320,385560,385860,385620,385860,386280,386700,387120,387840,388380,388320,388860,388620,389160,389820,390420,390540
