t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
6000,6600,8400,6600,8400,12000,21000,27000,34200,40800,40800,49800,50400,53400,52200,54600,58800,64800,62400,67200,70200,77400,84000,82200,83400,91200,92400,95400,95400,94200,91200,89400,93000,98400,104400,108000,109800,111000,111600,120000,117000,117600,123000,127800,129600,136200,136800,133800,138600,147600,152400,153600,162000,166200,171000,175800,180600,184200,185400,182400,187800,194400,194400,199800,208200,209400,212400,213600,222600,230400,229800,228000,228000,237000,241800,250200,253800,255600,264600,270600,279000,281400,283800,291600,298800,295800,301800,307200,308400,311400,311400,317400,316800,322800,325800,327600,327600,327600,325800,325200,331200,331800,330600,328200,331800,339000,342600,339600,342600,342000,343800,346800,353400,361200,364200,361200,367800,369600,367200,376200,374400,381600,382800,388800,387600,387600,394800,393600,390600,395400,399000,397200,402600,400800,397800,394800,398400,404400,408600,411000,418200,426000,431400,437400
0,4800,1800,9000,6000,3000,0,0,0,0,4200,2400,0,0,0,0,1800,0,5400,12600,9600,6600,15000,18000,15000,15000,18600,15600,16800,25200,22200,19200,16200,18000,15000,24000,21000,18000,15000,12000,9000,15000,12000,9000,10800,18600,18000,15000,12000,9600,13200,11400,14400,12600,13200,11400,15600,22800,19800,16800,13800,12000,15000,17400,19800,16800,15600,13800,12000,16200,19200,18000,16200,14400,12600,15000,13200,10800,14400,16800,18000,17400,15600,13800,12000,9000,7200,5400,3600,9600,7800,15000,13200,19200,25200,23400,24000,23400,21600,19800,25200,23400,31800,40800,43800,41400,39000,42600,45600,43200,40800,39600,37800,37800,43200,41400,43200,47400,44400,52200,50400,52200,57000,63000,60600,61800,59400,57600,55200,60600,61200,58800,63000,61800,70800,68400,66000,63600,69000,74400,75000,72600,70200,67800
0,600,0,600,1800,0,0,0,600,0,0,0,0,0,0,5400,6000,3000,0,0,0,0,0,0,0,0,0,600,7800,6000,4200,1200,0,5400,6000,4200,2400,600,0,0,9000,7800,16200,14400,12600,18000,19200,17400,15600,20400,28800,27000,25200,28200,26400,27600,33600,31200,28800,26400,34800,36600,34200,31800,31200,32400,38400,36000,33600,34200,31800,34200,36600,39000,41400,39000,41400,42600,42000,39600,46200,45600,45000,45000,44400,43800,43200,44400,51000,54600,54000,61200,60600,60000,59400,58800,57000,55200,53400,51600,49800,48000,46200,44400,42600,40200,39000,37200,35400,32400,29400,26400,23400,20400,17400,15000,17400,18600,15600,12600,10800,13800,10800,7800,10800,7800,9000,7200,4200,1800,5400,2400,0,0,3000,7800,12000,9000,9000,11400,8400,5400,5400,14400
1800,600,0,3600,1200,7200,5400,4200,3000,600,0,1800,6600,5400,4200,3000,600,0,0,0,0,0,0,1800,0,1800,0,1800,0,1800,0,1800,3000,1200,0,1800,10800,9000,7200,5400,3600,1800,0,1800,0,0,1800,0,1800,0,1800,3600,5400,7200,9000,10800,12600,10200,12000,10800,12600,11400,13200,12000,13800,15600,17400,19200,21000,22800,24600,26400,28200,30000,31800,33600,36600,38400,40200,39000,40800,39600,41400,40200,45600,44400,43200,42000,40800,39600,41400,40200,42600,41400,40200,39000,40800,39600,41400,46200,48000,46800,45600,47400,46200,48000,46800,48600,47400,49200,48000,49800,51600,53400,55200,57000,58800,60600,62400,64200,66000,67800,69600,75000,76800,78600,80400,78000,79800,81600,78600,80400,77400,79200,86400,84000,88800,86400,83400,81000,78000,79800,81600,87600
1200,2400,1200,2400,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,2400,1200,0,1200,0,1200,3000,1200,2400,3600,2400,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,1200,0,3600,1800,600,0,3600,2400,1200,5400,4200,3000,1800,600,0,3600,2400,1200,9000,9000,10200,8400,9600,10800,9000,10200,8400,9600,7800,6000,4200,3000,4200,3000,1800,600,0,3600,1800,600,0,3600,2400,1200,0,3600,2400,1200,0,1200,0,3600,2400,3600,2400,1200,0,4800,3600,4800,3600,2400,1200,0,1200,0,1200,0,6000,4200,5400,6600,5400,4200,2400,1200,6600,5400,4200,5400,6600,5400,4200,7800,6600,7800,9000,15000,13800,15000,16200,16200,15000,13800,12600,12000,10800,9600
1800,600,6600,8400,7200,6000,7800,6000,4800,3600,2400,1200,0,1800,600,2400,1200,0,1800,600,0,6000,4200,9000,7800,6600,5400,8400,6600,5400,3600,1800,600,0,1800,0,1800,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,4800,3000,1800,600,0,1800,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,3600,7200,5400,4200,3000,1800,600,3600,1800,600,0,1800,600,2400,1200,0,1800,600,0,1800,9600,7200,7200,6000,4800,3600,2400,1200,0,1800,600,0,1800,600,0,1800
1800,600,0,1800,600,0,1800,600,0,1800,0,7200,6000,4800,3600,2400,1200,0,1800,600,0,1800,600,0,1800,600,0,1800,600,4200,1800,600,600,0,3000,600,2400,1800,3600,2400,1200,0,1800,3600,2400,1200,0,1800,600,0,1800,600,0,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,9000,7800,6600,7200,6000,4800,3600,2400,1200,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,0,1800,600,9600,8400,7200,10800,9600,8400,7200,6000,4800,3600,2400,1200,0,1800,600,0,1800,600,0,1200,0,1800,600,0
600,1200,0,1200,3000,3600,4200,1800,0,600,0,600,0,600,0,600,0,600,0,600,1200,1800,0,600,1200,0,600,0,600,0,600,0,600,6000,6600,7200,7800,6600,15600,24600,33600,42600,39600,46800,45600,42600,39600,38400,37200,36000,34800,33600,32400,30000,28800,27600,26400,25200,24000,22800,21600,20400,19200,18000,15600,23400,21000,19800,17400,15000,13800,11400,9000,7800,5400,3000,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,0,600,0,6600,4200,3000,600,0,0,600,1200,0,600,0,600,0,600,1200,0,600,0,600,1200,0,600,1200,0,600,600,1200,1800,2400,3000,1800,2400,3000,1800,2400,3000,1800,2400,3000,3600,4200,4800,5400,4200,10800
600,0,600,1200,0,600,0,600,0,600,0,600,0,7800,5400,3000,3600,1200,1800,0,600,1200,0,600,1200,1800,0,600,1200,0,600,1200,1800,0,600,1200,0,600,9600,18600,27600,36600,33600,30600,28200,25200,22200,19200,16800,14400,12000,9600,7200,4800,2400,0,600,0,600,0,600,0,3600,1200,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,1200,1800,2400,3000,600,1200,1800,2400,3000,3600,4200,4800,5400,6000,6600,7200,7800,5400,6000,6600,7200,4800,5400,6000,6600,15600,16200,16800,17400,18000,18600,19200,19800,20400,21000,21600,22200,22800,23400,24000,24600,25200,25800,26400,27000,27600,28200,28800,29400,30000,30600,31200,31800,29400,30000,27600,28200,28800,29400,30000,30600,31200,31800,29400
600,1200,0,600,0,1200,0,1200,0,600,0,1200,0,1200,0,1200,0,1200,0,600,7800,5400,3000,3600,4200,4800,5400,6000,3600,1200,1800,0,600,6600,7200,4800,5400,3000,600,0,600,1200,1800,0,600,0,600,0,600,0,600,0,600,0,7200,4800,2400,3000,600,0,600,9600,7200,4800,2400,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,0,600,1200,0,600,1200,0,600,1200,0,600,1200,0,600,0,600,0,600,0,600,0,600,0,600,0,600,1200,0,600,0,600,0,600,1200,0,600,1200,0,600,1200,0,600,1200,0,600,0,600,0,600,0,600,1200,0
