episode,agent_25Wh,agent_100Wh,agent_50Wh,agent_37Wh,agent_65Wh
0,6.566496124405214,14.557226949527669,13.754451477772637,7.83925391352298,9.72801184329656
1,6.9800878595433655,12.949855852504912,13.336457046431732,8.28333912724969,9.096616232353574
2,8.107652596913383,13.908788139633288,13.216010735061687,7.910113821936544,9.23214081417835
3,8.5932995955895,13.779571519778548,13.445034041084384,8.474967427209943,9.253990207266753
4,8.86011110248868,14.19703428345354,12.639504601218471,8.338377446056015,10.150911351487535
5,9.620522111781602,14.061815274998514,13.647690855830431,8.012420131659683,9.548760417541796
6,8.630204613388315,14.7030436053799,13.597619443222198,9.187716232651367,10.177569775678416
7,9.830495663022901,13.42759733455376,13.2408852350481,9.365384424140574,9.701136009527534
8,9.769841034361765,14.341915289484353,13.87774044985113,9.215858441301666,8.962207844352651
9,9.451237952629837,14.58808126186646,12.917701548025672,8.258826712665268,9.620398628201222
10,9.885974507907509,15.211270948148016,13.932634214399993,8.95475340336744,9.337735374391158
11,8.444106262922379,14.08883291435103,13.494597693714017,8.14186513880521,9.902631480927857
12,8.924924412780637,14.475821114456954,13.273627257399582,9.705403987130438,9.335728165601576
13,8.838204628103806,13.454227249853975,13.416133167475426,8.638965353493356,10.321322602930124
14,9.446105732904027,13.171942820164292,13.37680754122996,9.65922190437724,9.850085563289328
15,8.708565463443634,14.725573908605051,13.974204373603445,9.521119153524257,9.810781148193588
16,9.465113663354623,14.317413679328965,12.94057184915058,8.718026507527822,10.199502265143401
17,9.722910777586488,14.88576912549869,13.081944187129762,8.624585935542468,10.343444584457071
18,9.441596677657195,13.660850063880932,13.891414536357376,9.272314361276036,9.888715892874522
19,9.273200376842528,14.569636895837135,13.157087906226637,8.751044192964589,9.539051819180354
20,8.749595680441379,15.217116852697718,13.830318905958594,9.166323843294657,9.074621013047128
21,8.807664473533364,14.521543403728408,14.189825609588533,8.911261237891269,9.582890303448806
22,9.688285152049145,14.452844258998356,13.244272053171251,8.34789669886253,9.610592195042225
23,9.490289315284706,14.324192481836159,13.731693262309328,8.15654718901871,9.949155536796054
24,9.161550410040938,13.566062892484604,12.905919090808041,9.234302776240096,9.739547606915764
25,9.002438278370056,14.970761432060053,13.764711005617158,8.899750689780609,10.219826165342953
26,8.334328629598426,14.026875188986944,13.514822221281584,8.914734767843372,9.617210096079436
27,8.743096872256913,14.562239254502582,13.63794906269591,9.460965050619627,9.87750675731936
28,10.00347987357767,13.56983126181184,13.134574813489738,9.671951924300659,10.453608454528322
29,8.66802675017219,13.753947529722502,12.677595121138118,9.04456487918729,10.065061097374429
30,9.292653426204636,15.008930562236978,13.65154650158444,9.00695198166763,9.878425897473182
31,9.648067676172724,14.153383956049527,12.496552070211706,9.382315886113327,9.62766251927789
32,8.706714521536732,15.017661729614721,13.282276185785516,8.580167445544868,9.621085537351913
33,9.330408618202728,14.282539233368395,13.848616167748188,9.267976738082991,9.522833733413199
34,9.656550635133838,13.435979469547279,13.511438731674476,9.41392716229394,9.668794701246554
35,9.275427877515925,14.748283301548499,14.301839365477859,9.47928108193966,10.275207860449306
36,10.484628782281648,14.036942996535783,13.886384720904116,8.342734893762087,9.824236952371951
37,8.583089487936796,14.655462397210215,13.130831756555398,8.856271821796472,9.302473114480726
38,9.737351199710636,14.332193443098632,13.437377483445077,8.817436024676212,10.75731879913422
39,9.226275900526076,13.579395939529462,13.403770079738166,9.250745793615666,10.085077259621785
40,9.626705741163907,14.398954640899406,12.71310778792068,9.432239068634766,9.285651689717406
41,9.493334024186124,15.374280728662827,13.00190825673468,9.879432993034786,9.740086558146109
42,9.006624479337106,14.556727589764497,13.172745800931773,9.020264854843605,9.997351577230821
43,9.407956133485598,14.29248603983486,12.50878942491247,9.027021946185329,10.736706518966544
44,8.52431609092234,14.836259868180356,13.44646115625172,9.745519673399523,9.429337856903302
45,9.566864364297933,14.421216374877584,13.313007212012467,9.376587686896727,10.402508260384227
46,9.452570316987483,14.420672420832664,12.672287735322158,9.803803777739512,10.60139244727095
47,9.60601246704593,13.796116388795939,13.606986231342589,9.386513194431867,9.660350207966188
48,9.793880264786162,14.432344007348476,13.747233630394808,8.758574467577752,9.825333643364726
49,9.511160254759732,14.81711028081022,13.527256866361155,8.68916372967632,9.475739628780817
50,9.426559267305876,13.918788096318298,13.279261129899378,8.598392113084042,9.869294228918164
51,8.998453181176876,15.00385641436888,13.691241237198032,9.568773874844698,9.944982491894931
52,9.0729093215013,14.276080021884795,13.731191893596813,9.802734670051795,10.270161408169189
53,9.878888965490878,13.893970043712471,13.563424802546646,10.093872168202735,10.47690815244442
54,9.983072012006074,14.798963304434,13.054018150597123,9.660347582186999,9.629371888002334
55,9.280320001499808,14.182439175116471,13.549564477233945,9.8023428223189,9.06411973195777
