episode,agent_25Wh,agent_100Wh,agent_50Wh,agent_37Wh,agent_65Wh
0,3.266306925031966,6.099128624820838,5.692371315421206,3.367327460892247,4.014253765548644
1,4.007650682802107,7.343634491855769,6.77161873330572,4.069855322732236,4.842751890340006
2,4.811680414498433,8.577609494162587,7.8669779012969405,4.88598085098763,5.622443531855041
3,5.588137470673742,9.828366926200218,9.057504583610646,5.5943420412692895,6.474573047685429
4,6.3219062911617705,11.014940449941387,10.169104502664773,6.322649317250779,7.337709730574395
5,7.09159207933445,12.276545462164869,11.296008747043544,7.050454492549287,8.14918664932652
6,7.246310316696315,12.247100609080851,11.250322260592785,7.187533257195637,8.225031535690679
7,7.385767903689271,12.328733671660073,11.274144967650972,7.274850252940986,8.262720985619255
8,7.485638207156782,12.327022531880626,11.238228846295923,7.393513465699067,8.222502505802133
9,7.44363416659157,12.369051049200692,11.290911381612304,7.445010713693394,8.229656004520873
10,7.431014039673891,12.361130305452384,11.358060470203187,7.504931534703624,8.336246311888885
11,7.421842242766335,12.298492578664412,11.39540287464597,7.526228900851357,8.327874006653381
12,7.334222283393575,12.25317077232582,11.42633545076529,7.541236154929335,8.364063269454768
13,7.3199854560572515,12.197689849422137,11.393958840816516,7.544654799487548,8.316595767129748
14,7.306459526362381,12.236545624508834,11.442566679432192,7.58224594340695,8.312636370339826
15,7.239981490751992,12.204366030446591,11.478926609378421,7.63187097435163,8.324211772965743
16,7.308742301413009,12.173128424769557,11.470251479167132,7.6157394324875405,8.318349500217938
17,7.318946990811162,12.0880940270569,11.408800750636354,7.620882414610719,8.360771943178104
18,7.314428060801212,12.202768111971979,11.464413750783159,7.572375381014413,8.433866708482165
19,7.332590730797469,12.202427105235687,11.407739787714345,7.5994725910577685,8.41375282644747
20,7.376181938200289,12.212082856174945,11.32896056011039,7.586004616499443,8.259706150240387
21,7.401734985708987,12.24000445538044,11.302835947654255,7.653620257510372,8.309184243874423
22,7.400106142270758,12.264463129731359,11.29288957257153,7.659742710381075,8.297107363917078
23,7.405969101832882,12.302284703095502,11.265818650410118,7.685812481622406,8.353933894680631
24,7.420768848011874,12.243682913010185,11.236412350942926,7.6287885935755195,8.24849476403238
25,7.463684044414737,12.212084355762135,11.20772077034512,7.606501487874519,8.291082394477616
26,7.396349629401555,12.167741580861929,11.244282587323838,7.6872355641467625,8.269744458072301
27,7.473102167414405,12.184896508396372,11.30415283571204,7.668570226927055,8.2471880593347
28,7.476084170334407,12.124346024663698,11.233743307421003,7.736202060837787,8.193884699904691
29,7.49612863829519,12.034811504936183,11.312884556603988,7.798671792976091,8.181690389766555
30,7.550243824212124,12.080886890764624,11.346140898267192,7.787192589219819,8.240315127599796
31,7.511872636335172,12.029704271237273,11.328390977992001,7.776232796370939,8.22979151763449
32,7.56656893621474,11.965535850700576,11.353198697167764,7.757749883458244,8.262732470195399
33,7.493477242327775,11.949778702455166,11.367164113320353,7.766586991313665,8.256877760389669
34,7.475933816294564,12.033609313755369,11.343954615211148,7.811713537828772,8.413482045008031
35,7.500430788026273,12.11223216633509,11.379721621417282,7.7976065752420896,8.320196304624993
36,7.554012283517686,12.161225040147912,11.313580393449946,7.6738332984280095,8.433315743517936
37,7.5028420467057595,12.188743109061067,11.301282003430485,7.68465557755147,8.412070871793901
38,7.505952050061966,12.160972112271546,11.303947713272144,7.586976138408268,8.378998505539853
39,7.536896805677235,12.173549790289597,11.268378688322054,7.533810630169169,8.36647524429888
