t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143
0.4845333333333333,0.47269333333333335,0.45904,0.4467466666666666,0.4358133333333333,0.41807999999999995,0.40714666666666666,0.39304,0.37666666666666665,0.35984,0.3443733333333333,0.3348,0.3216,0.3038666666666667,0.28703999999999996,0.2752,0.2656266666666667,0.25061333333333335,0.23786666666666667,0.22421333333333335,0.2101066666666667,0.19282666666666667,0.17509333333333335,0.1596266666666667,0.15005333333333334,0.13232000000000002,0.12274666666666667,0.11090666666666667,0.09952000000000001,0.08994666666666667,0.07992000000000002,0.06309333333333335,0.04944000000000001,0.03306666666666668,0.019866666666666682,0.008026666666666684,0.0,0.0,0.0,0.0,0.0,6.666666666665656e-06,0.015886666666666667,0.036013333333333335,0.06809333333333334,0.11802000000000001,0.17405333333333337,0.2488866666666667,0.3339066666666667,0.42630000000000007,0.5319600000000001,0.6449933333333334,0.7708666666666668,0.9023266666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961333333333333,0.9820733333333334,0.9655800000000001,0.9539066666666667,0.93844,0.9270533333333334,0.9129466666666667,0.8965733333333332,0.8824666666666665,0.8697199999999998,0.8528933333333333,0.8442266666666666,0.8274,0.8119333333333333,0.8028133333333333,0.7859866666666667,0.7750533333333334,0.7650266666666667,0.7477466666666668,0.7350000000000002,0.7172666666666668,0.7081466666666668,0.6981200000000001,0.6890000000000001,0.67444,0.6571600000000001,0.64124,0.6271333333333334,0.61484,0.6020933333333335,0.5929733333333334,0.5793200000000001,0.5679333333333333,0.55156,0.5388133333333334,0.52924,0.5155866666666667,0.49830666666666673,0.4823866666666667,0.4705466666666667,0.45372,0.44369333333333333,0.43366666666666664,0.41684,0.40091999999999994,0.3881733333333333,0.37723999999999996,0.3631333333333333,0.35129333333333335,0.33537333333333336,0.31900000000000006,0.3089733333333334
0.4877066666666667,0.47586666666666666,0.4585866666666667,0.44493333333333335,0.4276533333333334,0.4103733333333334,0.3938866666666668,0.3802333333333334,0.3706600000000001,0.3601800000000001,0.3429000000000001,0.32924666666666674,0.3119666666666667,0.29514000000000007,0.27786000000000005,0.26058000000000003,0.24874000000000007,0.23418000000000005,0.21690000000000004,0.19916666666666671,0.1818866666666667,0.16460666666666668,0.1473266666666667,0.13050000000000003,0.1168466666666667,0.09956666666666669,0.08818000000000002,0.07724666666666669,0.05996666666666669,0.04268666666666669,0.03130000000000002,0.02082000000000002,0.003993333333333352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013666666666666666,0.0109,0.031026666666666668,0.0622,0.10487333333333333,0.16770666666666667,0.23483333333333334,0.3144133333333333,0.40680666666666665,0.5065733333333333,0.6196066666666666,0.7450266666666667,0.8819266666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979466666666666,0.98298,0.9660333333333333,0.95572,0.93844,0.9266,0.90932,0.89204,0.8747600000000001,0.8602000000000002,0.8429200000000002,0.830626666666667,0.8183333333333337,0.8010533333333337,0.7869466666666669,0.7701200000000004,0.7610000000000003,0.7441733333333337,0.7323333333333336,0.7177733333333336,0.7009466666666669,0.6868400000000003,0.6700133333333336,0.6531866666666669,0.6363600000000003,0.6245200000000003,0.6117733333333336,0.5999333333333337,0.585826666666667,0.5726266666666671,0.5558000000000003,0.539426666666667,0.5221466666666671,0.513026666666667,0.49756000000000034,0.48209333333333365,0.47116000000000036,0.4538800000000004,0.4411333333333337,0.42430666666666705,0.4074800000000004,0.389746666666667,0.37564000000000036,0.3656133333333337,0.348786666666667,0.33196000000000037,0.3178533333333337,0.30465333333333366,0.294626666666667,0.2778000000000003,0.26233333333333364,0.24550666666666698
0.48725333333333337,0.4740533333333334,0.4567733333333334,0.44584000000000007,0.42810666666666675,0.4108266666666668,0.3994400000000001,0.3894133333333334,0.3721333333333334,0.3584800000000001,0.34120000000000006,0.3239200000000001,0.3066400000000001,0.2925333333333334,0.2752533333333334,0.2579733333333334,0.2420533333333334,0.2247733333333334,0.2074933333333334,0.19021333333333337,0.17293333333333338,0.15565333333333337,0.13837333333333335,0.12109333333333334,0.11016000000000002,0.09378666666666668,0.07650666666666668,0.05968000000000001,0.04240000000000001,0.028746666666666674,0.01373333333333334,0.005066666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018199999999999996,0.011806666666666668,0.03329333333333334,0.06628,0.1085,0.16725333333333334,0.23573999999999998,0.31350666666666666,0.4022733333333333,0.50476,0.6168866666666667,0.73868,0.8701399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99296,0.9779933333333333,0.9619533333333332,0.9457466666666665,0.9307333333333332,0.9157199999999999,0.9007066666666665,0.8888666666666665,0.8738533333333331,0.8561199999999999,0.8411066666666666,0.8260933333333332,0.81108,0.7960666666666667,0.7801466666666667,0.7651333333333333,0.75012,0.7351066666666667,0.7200933333333335,0.7050800000000002,0.6900666666666668,0.6777733333333334,0.6627600000000001,0.6477466666666669,0.6345466666666669,0.6195333333333336,0.6045200000000003,0.589506666666667,0.5803866666666669,0.5653733333333336,0.5490000000000004,0.533986666666667,0.5189733333333337,0.5039600000000004,0.48894666666666714,0.48028000000000043,0.47025333333333375,0.4579600000000004,0.4429466666666671,0.4333733333333338,0.4183600000000005,0.4033466666666672,0.3883333333333339,0.3733200000000006,0.3628400000000006,0.34873333333333395,0.33870666666666727,0.3246000000000006,0.31049333333333395,0.2991066666666673,0.28500000000000064,0.270893333333334
0.48272000000000004,0.4654400000000001,0.4499733333333334,0.43269333333333343,0.41541333333333347,0.3981333333333335,0.38085333333333354,0.3658400000000002,0.35173333333333356,0.33445333333333355,0.3171733333333336,0.29989333333333357,0.28261333333333355,0.26533333333333353,0.24805333333333351,0.23077333333333352,0.22210666666666684,0.20482666666666685,0.18754666666666683,0.17026666666666682,0.15298666666666683,0.1357066666666668,0.1184266666666668,0.1011466666666668,0.0838666666666668,0.0665866666666668,0.049306666666666804,0.03202666666666681,0.014746666666666804,0.002453333333333469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027266666666666676,0.01906,0.04145333333333333,0.07534666666666666,0.12073999999999999,0.1781333333333333,0.24888666666666664,0.33028,0.4226733333333333,0.5260666666666667,0.64046,0.7672399999999999,0.9009666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952266666666666,0.9784466666666667,0.9619533333333333,0.9480133333333333,0.9339066666666666,0.9197999999999998,0.9025199999999999,0.8852399999999999,0.86796,0.85068,0.8334,0.8192933333333333,0.8020133333333334,0.7847333333333333,0.7674533333333333,0.7501733333333334,0.7328933333333334,0.7156133333333334,0.6983333333333335,0.6810533333333335,0.6637733333333335,0.6464933333333336,0.6292133333333336,0.6119333333333337,0.5946533333333337,0.5773733333333337,0.5600933333333338,0.5428133333333338,0.5278000000000005,0.5105200000000005,0.4927866666666672,0.47550666666666724,0.4582266666666672,0.44094666666666726,0.42865333333333394,0.411373333333334,0.394093333333334,0.37681333333333406,0.35953333333333404,0.342253333333334,0.324973333333334,0.3099600000000007,0.29268000000000066,0.27676000000000067,0.25993333333333396,0.24265333333333397,0.22537333333333395,0.20809333333333396,0.19081333333333395,0.17353333333333393,0.1598800000000006,0.14260000000000062
0.49088,0.4736,0.45632000000000006,0.43904000000000004,0.4217600000000001,0.4049333333333334,0.38765333333333346,0.3703733333333335,0.3535466666666668,0.33626666666666677,0.3194400000000001,0.3021600000000001,0.2848800000000001,0.2680533333333334,0.25213333333333343,0.23485333333333341,0.2175733333333334,0.20029333333333338,0.1830133333333334,0.16573333333333337,0.14845333333333335,0.13117333333333336,0.11389333333333335,0.09661333333333334,0.07933333333333334,0.06794666666666667,0.05021333333333334,0.03293333333333334,0.015653333333333342,0.006986666666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008166666666666666,0.015433333333333334,0.0342,0.06673333333333334,0.1085,0.16226666666666667,0.22803333333333334,0.30806666666666666,0.4022733333333333,0.5043066666666667,0.6150733333333334,0.7355066666666668,0.8665133333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9920533333333333,0.9789,0.9642200000000001,0.9471066666666668,0.9298266666666668,0.9125466666666668,0.9016133333333335,0.8843333333333335,0.8670533333333336,0.8497733333333336,0.8343066666666669,0.8170266666666669,0.7997466666666669,0.789266666666667,0.771986666666667,0.7547066666666671,0.7374266666666671,0.7201466666666672,0.7028666666666672,0.6855866666666672,0.6683066666666673,0.6510266666666672,0.6337466666666672,0.621453333333334,0.604173333333334,0.586893333333334,0.5696133333333341,0.552333333333334,0.535053333333334,0.5177733333333341,0.5004933333333341,0.4832133333333342,0.4659333333333342,0.45318666666666757,0.4359066666666676,0.41862666666666765,0.4013466666666677,0.38542666666666764,0.3695066666666676,0.3535866666666676,0.3376666666666676,0.3217466666666676,0.30582666666666763,0.28990666666666765,0.27398666666666766,0.25670666666666764,0.23942666666666765,0.22214666666666766,0.20486666666666764,0.18758666666666762,0.17030666666666763,0.15302666666666762
0.48272000000000004,0.4686133333333334,0.4513333333333334,0.43722666666666676,0.4199466666666668,0.40584000000000015,0.3885600000000002,0.3744533333333335,0.3571733333333335,0.34306666666666685,0.32578666666666684,0.31168000000000023,0.2944000000000002,0.28029333333333356,0.26301333333333354,0.2489066666666669,0.2316266666666669,0.21752000000000024,0.20794666666666692,0.1906666666666669,0.1733866666666669,0.1629066666666669,0.1488000000000002,0.13197333333333355,0.11786666666666688,0.10376000000000021,0.08965333333333354,0.07554666666666687,0.0614400000000002,0.04506666666666687,0.028693333333333543,0.01232000000000021,0.0036533333333335426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460000000000001,0.011353333333333335,0.03918666666666667,0.07081333333333334,0.11394,0.1699733333333333,0.2371,0.31622666666666666,0.40635333333333334,0.50748,0.6196066666666667,0.7414,0.87286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99296,0.9770866666666665,0.9610466666666665,0.9448399999999998,0.9271066666666664,0.909373333333333,0.8916399999999998,0.8752666666666663,0.858893333333333,0.8425199999999996,0.8329466666666662,0.8220133333333328,0.8056399999999995,0.789266666666666,0.7728933333333327,0.7565199999999992,0.7464933333333327,0.7301199999999992,0.7137466666666659,0.6973733333333326,0.6796399999999992,0.6664399999999993,0.6500666666666659,0.6336933333333327,0.6173199999999993,0.600946666666666,0.5854799999999993,0.567746666666666,0.5500133333333327,0.5322799999999993,0.5168133333333327,0.4990799999999993,0.481346666666666,0.46361333333333266,0.44587999999999933,0.428146666666666,0.41041333333333263,0.3926799999999993,0.374946666666666,0.35721333333333266,0.33947999999999934,0.321746666666666,0.30401333333333264,0.2862799999999993,0.268546666666666,0.25443999999999933,0.24305333333333268,0.22531999999999935,0.207586666666666,0.18985333333333268,0.175746666666666,0.15801333333333267
0.48589333333333334,0.4686133333333334,0.4545066666666667,0.43722666666666676,0.4231200000000001,0.40584000000000015,0.3917333333333335,0.3744533333333335,0.36034666666666687,0.34306666666666685,0.3289600000000002,0.31168000000000023,0.3012000000000002,0.28392000000000017,0.2720800000000002,0.2548000000000002,0.24114666666666687,0.22386666666666688,0.20658666666666686,0.18930666666666685,0.17202666666666686,0.15610666666666687,0.14200000000000018,0.12517333333333353,0.11106666666666686,0.09424000000000018,0.08013333333333351,0.06330666666666686,0.04920000000000018,0.03509333333333352,0.02098666666666685,0.004160000000000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460000000000001,0.009086666666666668,0.029213333333333338,0.060840000000000005,0.10396666666666667,0.15909333333333334,0.22667333333333337,0.30444000000000004,0.39502000000000004,0.4947866666666667,0.6055533333333334,0.7259866666666667,0.8560866666666667,0.9958533333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952266666666666,0.9838866666666666,0.9701133333333332,0.9525466666666664,0.9348133333333332,0.9170799999999998,0.9029733333333331,0.8852399999999997,0.871133333333333,0.8533999999999997,0.8392933333333329,0.8229199999999995,0.8065466666666662,0.7924399999999994,0.776066666666666,0.7596933333333327,0.7455866666666658,0.7292133333333325,0.7128399999999991,0.6987333333333325,0.6823599999999992,0.6659866666666658,0.6518799999999992,0.6355066666666659,0.6191333333333326,0.6050266666666659,0.5886533333333326,0.5740933333333326,0.5563599999999993,0.5422533333333326,0.5245199999999993,0.5104133333333326,0.49267999999999934,0.4785733333333327,0.46083999999999936,0.4467333333333327,0.4289999999999993,0.4148933333333327,0.39715999999999935,0.38305333333333275,0.36531999999999937,0.3512133333333327,0.3334799999999994,0.31937333333333273,0.3016399999999994,0.28753333333333275,0.26979999999999943,0.2556933333333328,0.23795999999999945,0.2238533333333328,0.20611999999999947,0.19201333333333281
0.48589333333333334,0.4686133333333334,0.4545066666666667,0.43722666666666676,0.4267466666666668,0.4094666666666668,0.39218666666666685,0.3749066666666669,0.3617066666666669,0.3444266666666669,0.32714666666666686,0.3130400000000002,0.29576000000000024,0.2816533333333336,0.26437333333333357,0.2502666666666669,0.2329866666666669,0.21888000000000024,0.20160000000000025,0.1874933333333336,0.17021333333333358,0.15610666666666692,0.1388266666666669,0.12472000000000023,0.10744000000000023,0.09333333333333356,0.07922666666666689,0.061946666666666886,0.04784000000000023,0.03056000000000023,0.016453333333333563,0.007786666666666896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460000000000001,0.009086666666666668,0.029213333333333338,0.060840000000000005,0.10396666666666667,0.15909333333333334,0.22622000000000003,0.3053466666666667,0.3954733333333334,0.4966000000000001,0.6087266666666667,0.7291600000000001,0.8592600000000001,0.9990266666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9934133333333333,0.9798066666666666,0.9624066666666665,0.9484666666666665,0.9307333333333332,0.9166266666666665,0.8988933333333331,0.8847866666666664,0.867053333333333,0.8529466666666663,0.835213333333333,0.8211066666666662,0.8033733333333329,0.7892666666666662,0.7783333333333329,0.7605999999999995,0.743773333333333,0.7269466666666662,0.7101199999999995,0.6960133333333329,0.6791866666666662,0.6650799999999996,0.6482533333333329,0.6341466666666662,0.6173199999999995,0.6032133333333329,0.5863866666666662,0.5722799999999996,0.5572666666666662,0.5404399999999996,0.5227066666666662,0.5085999999999996,0.4908666666666663,0.47675999999999963,0.4590266666666663,0.44491999999999965,0.42718666666666627,0.41307999999999967,0.3953466666666663,0.38123999999999963,0.3635066666666663,0.34939999999999966,0.33166666666666633,0.3175599999999997,0.29982666666666635,0.2857199999999997,0.2679866666666664,0.2538799999999997,0.2361466666666664,0.22203999999999974,0.20793333333333308,0.19019999999999976
0.48589333333333334,0.46816,0.45405333333333336,0.4367733333333334,0.42266666666666675,0.4053866666666668,0.3912800000000001,0.37400000000000017,0.3598933333333335,0.3426133333333335,0.32850666666666684,0.3112266666666668,0.2971200000000002,0.2798400000000002,0.26573333333333354,0.24845333333333353,0.23434666666666687,0.21706666666666688,0.20296000000000022,0.1856800000000002,0.17157333333333355,0.15565333333333353,0.13837333333333351,0.12426666666666684,0.10698666666666684,0.09288000000000017,0.07560000000000017,0.06149333333333351,0.04738666666666684,0.03736000000000017,0.023253333333333508,0.009146666666666841,0.00048000000000017484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460000000000001,0.009086666666666668,0.029213333333333338,0.060840000000000005,0.10396666666666667,0.15909333333333334,0.22622000000000003,0.3053466666666667,0.3954733333333334,0.4966000000000001,0.6087266666666667,0.7305200000000001,0.86062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99296,0.9770866666666665,0.9610466666666665,0.9448399999999998,0.9271066666666664,0.9129999999999997,0.8966266666666662,0.8802533333333329,0.8661466666666662,0.8497733333333327,0.8320399999999994,0.8179333333333327,0.8001999999999994,0.783826666666666,0.7697199999999992,0.7583333333333325,0.7405999999999991,0.7228666666666659,0.7051333333333325,0.6910266666666659,0.6732933333333325,0.6591866666666659,0.6414533333333325,0.6273466666666659,0.6096133333333326,0.595506666666666,0.5777733333333326,0.563666666666666,0.5459333333333326,0.531826666666666,0.5140933333333326,0.49998666666666597,0.48225333333333265,0.468146666666666,0.45041333333333267,0.436306666666666,0.4185733333333327,0.40446666666666603,0.3867333333333327,0.37262666666666605,0.35489333333333273,0.34078666666666607,0.3230533333333327,0.3089466666666661,0.2912133333333327,0.27710666666666606,0.25937333333333273,0.2452666666666661,0.22753333333333275,0.2147866666666661,0.19705333333333275,0.17931999999999942
0.48589333333333334,0.4686133333333334,0.4545066666666667,0.43722666666666676,0.4231200000000001,0.40584000000000015,0.3917333333333335,0.3744533333333335,0.36034666666666687,0.34306666666666685,0.3289600000000002,0.31349333333333357,0.29621333333333355,0.2821066666666669,0.2648266666666669,0.2507200000000002,0.23344000000000023,0.21933333333333357,0.20205333333333356,0.18794666666666693,0.1706666666666669,0.1588266666666669,0.1415466666666669,0.12426666666666689,0.11016000000000022,0.09288000000000021,0.07877333333333354,0.06149333333333354,0.04738666666666688,0.030106666666666882,0.01600000000000022,0.0018933333333335516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000460000000000001,0.009086666666666668,0.029213333333333338,0.060840000000000005,0.10260666666666667,0.15637333333333334,0.22213999999999998,0.29990666666666665,0.3886733333333333,0.48844,0.5992066666666667,0.7196400000000001,0.84974,0.9908666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9916,0.9752733333333334,0.9615,0.9439333333333333,0.9298266666666666,0.9134533333333332,0.8970799999999998,0.882973333333333,0.8665999999999997,0.8502266666666662,0.8361199999999995,0.8197466666666662,0.8033733333333327,0.789266666666666,0.7728933333333327,0.7565199999999992,0.7424133333333325,0.7260399999999991,0.7096666666666659,0.6955599999999992,0.6791866666666659,0.6628133333333326,0.6487066666666659,0.6323333333333326,0.6159599999999993,0.6018533333333327,0.5854799999999993,0.569106666666666,0.5549999999999994,0.538626666666666,0.5222533333333327,0.505426666666666,0.49131999999999937,0.4749466666666661,0.46582666666666606,0.4494533333333327,0.4330799999999994,0.41670666666666606,0.39897333333333274,0.3812399999999994,0.3684933333333328,0.35075999999999946,0.33302666666666614,0.3189199999999995,0.30118666666666616,0.2870799999999995,0.2716133333333328,0.2538799999999995,0.23977333333333284,0.2220399999999995,0.20793333333333286,0.1901999999999995
